"inventory_version","sequence","source_document","source_sha256","identifier","entry_kind","matching_assignment_rows","applicable_defaults","required_methods","supporting_methods","required_evidence_references","evidence_owners","final_approvers","representative_evaluation_applicability","representative_evaluation_evidence_references","representative_evaluation_rationale","obligation_scope"
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","849","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SCENARIO-RECOVERY-FAILURE-001","Stable requirement or process entry","AR-017;AR-088","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-017;AR-088","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-017;AR-088 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","850","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SCENARIO-OPPOSITION-LOSS-001","Stable requirement or process entry","AR-017","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-017","Implementation team and Qualified Specialists for profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-017 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","851","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-RECORD-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","852","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-TRACEABILITY-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","853","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-VALIDATION-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","854","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-VALIDATION-COVERAGE-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","855","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-VALIDATION-COVERAGE-002","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","856","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-APPROVAL-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","857","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-ADMISSION-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","858","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-PROVISIONAL-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","859","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-CHANGE-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","860","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-CHANGE-002","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","861","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-CHANGE-003","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","862","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-ADMIN-CORRECTION-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","863","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PROFILE-CHANGE-HISTORY-001","Stable requirement or process entry","AR-018;AR-096","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-096","Implementation team and Qualified Specialists for profile evidence;Implementation team and Qualified Specialists","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-096 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","864","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPECIALIST-QUALIFICATION-001","Stable requirement or process entry","AR-018;AR-097","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-097","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-097 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","865","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPECIALIST-QUALIFICATION-002","Stable requirement or process entry","AR-018;AR-097","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-097","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-097 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","866","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPECIALIST-SCOPE-001","Stable requirement or process entry","AR-018;AR-097","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-097","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-097 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","867","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPECIALIST-EVIDENCE-001","Stable requirement or process entry","AR-018;AR-097","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-097","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-097 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","868","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPECIALIST-CRITERIA-001","Stable requirement or process entry","AR-018;AR-097","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-097","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-097 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","869","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPECIALIST-CRITERIA-002","Stable requirement or process entry","AR-018;AR-097","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-097","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-097 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","870","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPECIALIST-ASSESSMENT-001","Stable requirement or process entry","AR-018;AR-097","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-097","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-097 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","871","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","CONSTRAINT-MAP-AUTHORING-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","872","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","CONSTRAINT-SCENARIO-SEPARATION-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","873","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-MAP-SCENARIO-REUSE-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","874","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","CONSTRAINT-RUNTIME-BLENDER-001","Stable requirement or process entry","AR-018","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018","Implementation team and Qualified Specialists for profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","875","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-PROCESSING-GATE-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","876","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-PROCESSING-RECORD-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","877","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-PROCESSING-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","878","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-TRACEABILITY-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","879","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-PROCESSING-ADMISSION-001","Stable requirement or process entry","AR-018;AR-089","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-089","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-089 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","880","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-RELEASE-001","Stable requirement or process entry","AR-018;AR-095","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-095","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-095 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","881","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-PACK-ROLE-001","Stable requirement or process entry","AR-018;AR-095","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-095","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-095 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","882","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-PAIR-001","Stable requirement or process entry","AR-018;AR-095","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-095","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-095 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","883","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-PAIR-ATOMIC-001","Stable requirement or process entry","AR-018;AR-095","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-095","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-095 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","884","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CONTENT-SIGNING-001","Stable requirement or process entry","AR-018;AR-095","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Not Applicable","Inspection;Automated Test;Analysis","None","AR-018;AR-095","Implementation team and Qualified Specialists for profile evidence;Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-018;AR-095 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
